user_id,adopt_day,adopt_period,preadopt_client,any_client,country,canada_us,europe,southamerica,perc_ads,georegion,min_period,max_period,min_day,max_day,age,gender_female,tot_plays_main,tot_plays_pre,tot_plays_init,pre_avg_daily_plays,pre_uniq_songs,pre_uniq_artists,pre_uniq_genres,pre_ss_p_stat_20,pre_ss_p_stat_100,pre_ss_p_stat_500,pre_ss_u_stat_20,pre_ss_u_stat_100,pre_ss_u_stat_500,pre_c2_songs,pre_c2_artists,pre_c2_genres,pre_herf_songs,pre_herf_artists,pre_herf_genres,pre_new_artistsp,pre_new_artistsu,pre_multiple_artistsu,pre_no_players,pre_avg_completion,pre_no_listening_days,pre_perc_itunes,pre_session_length,pre_artist_age,pre_client
3704,1,1,no_prior_usage,spot+itun+other,UK,0,1,0,0.008701706,Europe,1,66,1,458,29,0,12615,2530,11885,30.11904762,28.85135135,14.36486486,2.77027027,0.01027668,0.022924901,0.091304348,0.45,0.27,0.192,0.003557312,0.030039526,0.326482213,0.000559296,0.004748395,0.07898483,0.46798419,0.58607714,0.254938852,6,0.985852221,74,0.070355731,63.65779817,1969.857778,spot+itun+other
3705,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,62,1,428,18,1,24138,3622,15114,43.11904762,12.43939394,1.060606061,0.333333333,0.245444506,0.570403092,0.846217559,0.35,0.23,0.082,0.030369961,0.326339039,0.385422419,0.003942561,0.087256203,0.132192799,0.048039757,0.428571429,0.6,3,0.986840557,66,0,130.8917824,1995.060606,wawmpfoo+other
3706,NA,NA,NA,itun,BR,0,0,1,NA,South America,43,61,299,422,16,0,414,7414,11765,132.3928571,14.40384615,1.019230769,0.269230769,0.516050715,0.818991098,0.940248179,0.7,0.3,0.096,0.043701106,0.325195576,0.881440518,0.005991552,0.088443156,0.635565272,0.233207445,0.528301887,0.943396226,1,0.991123383,52,0,248.787963,2004.137255,other
3707,169,25,wawmpfoo+other,spot+wawmpfoo+other,RS,0,0,0,0.02578191,Other,1,66,1,456,25,0,8666,2314,22429,27.54761905,21.359375,7.6875,1.953125,0.090319793,0.125756266,0.246326707,0.3,0.18,0.106,0.01642178,0.174157303,0.290406223,0.00182236,0.027889686,0.069577611,0.274416595,0.62195122,0.396341463,4,0.96833643,64,0,74.84548611,1994.808252,wawmpfoo+other
3708,NA,NA,NA,wawmpfoo,US,1,0,0,NA,Canada/US,1,13,1,86,24,1,1782,3505,12879,41.72619048,17.41935484,2,0.741935484,0.023109843,0.078459344,0.194864479,0.15,0.07,0.036,0.048787447,0.172039943,0.209415121,0.003003575,0.030972912,0.053086176,0.05021398,0.14516129,0.911290323,2,0.980842902,62,0,152.4255452,2002.990654,wawmpfoo+other
3709,377,54,wawmpfoo+other,spot+wawmpfoo+other,NA,0,0,0,0.060810811,Other,10,66,67,457,NA,1,6731,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3710,NA,NA,NA,itun+other,NA,0,0,0,NA,Other,1,66,1,456,24,0,22798,4150,32038,52.53164557,30.74242424,3.560606061,1.181818182,0.004096386,0.03060241,0.073012048,0.1,0.08,0.05,0.015421687,0.206506024,0.299277108,0.001323385,0.037217709,0.075082712,0.143855422,0.2,0.808510638,3,0.98030037,66,0.323614458,141.1212418,1980.735849,itun+other
3711,NA,NA,NA,itun,DE,0,1,0,NA,Europe,1,45,2,309,22,0,1209,2882,10530,37.42857143,18.62295082,1,0.278688525,0.050312283,0.333102012,0.685981957,0.15,0.11,0.058,0.010756419,0.215475364,0.795281055,0.001703603,0.052094385,0.424085749,0.12352533,0.245901639,0.967213115,2,0.99261759,61,0.331020125,149.4916667,1970.033898,itun+other
3712,13,2,wawmpfoo,spot+itun+wawmpfoo+other,UK,0,1,0,0.016994633,Europe,1,66,3,458,24,1,4360,1310,10260,15.5952381,16.61538462,5.953846154,1.630769231,0.003816794,0.03740458,0.142748092,0.2,0.18,0.088,0.019847328,0.147328244,0.273282443,0.001462619,0.016467572,0.062210827,0.064885496,0.126614987,0.50129199,4,0.962639166,65,0,65.13506289,1993.737569,spot+wawmpfoo+other
3713,NA,NA,NA,other,NA,0,0,0,NA,Other,1,65,2,452,26,0,4505,2075,3625,25,16.67741935,6.338709677,0.951612903,0,0.001927711,0.030843373,0.05,0.03,0.02,0.024096386,0.033253012,0.321927711,0.002332066,0.00550884,0.095239367,0.124819277,0.437659033,0.735368957,2,0.947825777,62,0,111.67657,1966.480106,other
3714,30,5,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.077440297,South America,1,66,1,458,20,0,10537,1805,6014,21.48809524,5.71875,1.125,0.265625,0.298060942,0.446537396,0.937396122,0.7,0.35,0.114,0.07534626,0.295844875,0.848753463,0.010100905,0.07495185,0.549468159,0.054293629,0.375,0.736111111,3,0.985942237,64,0,66.06452381,2001,wawmpfoo+other
3715,NA,NA,NA,wawmpfoo,PL,0,1,0,NA,Europe,1,64,3,447,31,0,2763,1295,12077,15.41666667,30.16,15.04,1.92,0.005405405,0.022393822,0.308880309,0.25,0.13,0.064,0.02007722,0.261003861,0.472586873,0.002342839,0.042590301,0.15805787,0.084942085,0.132978723,0.505319149,2,0.990952681,25,0,290.8393333,1999.962617,wawmpfoo+other
3716,2,1,no_prior_usage,spot+itun+other,DE,0,1,0,0.050292583,Europe,1,66,2,457,29,0,13046,2977,21771,35.44047619,23.97101449,8.188405797,1.913043478,0.005038629,0.048370843,0.159220692,0.25,0.17,0.084,0.016795432,0.116224387,0.283170977,0.001412576,0.018046203,0.067192897,0.230097414,0.584070796,0.348672566,3,0.972680278,69,0.068189452,99.10037037,1979.227626,spot+itun+other
3717,NA,NA,NA,wawmpfoo+other,UA,0,0,0,NA,Other,1,66,1,458,23,0,24848,5367,33534,63.89285714,35.90666667,3.706666667,1.08,0.003167505,0.046021986,0.112912241,0.3,0.19,0.086,0.024035774,0.051611701,0.31227874,0.001311488,0.008978226,0.068227468,0.343767468,0.388489209,0.881294964,4,0.98375064,75,0,185.3965447,1988.561475,wawmpfoo+other
3718,48,7,itun+other,spot+itun+other,LT,0,1,0,0.105263158,Europe,1,66,1,457,19,1,15392,4145,32423,49.3452381,18.93670886,1.860759494,0.582278481,0.017370326,0.117732207,0.357297949,0.3,0.2,0.104,0.051387214,0.155850422,0.572979493,0.003625919,0.033990813,0.187334283,0.148130277,0.12244898,0.795918367,3,0.976931668,79,0.183112183,100.7717836,1996.347518,itun+other
3719,NA,NA,NA,wawmpfoo,NA,0,0,0,NA,Other,1,66,1,458,24,0,1712,1495,14584,17.79761905,14.97058824,1.485294118,0.470588235,0,0.01270903,0.146488294,0.05,0.02,0.018,0.010702341,0.171237458,0.57458194,0.001449201,0.02805293,0.206239751,0.220735786,0.405940594,0.821782178,4,0.983766653,68,0,45.03045113,1998.688172,wawmpfoo+other
3720,NA,NA,NA,itun+other,BR,0,0,1,NA,South America,1,18,4,125,23,0,7787,889,27776,11.3974359,6.884615385,1.634615385,0.576923077,0,0,0.280089989,0.05,0.01,0.028,0.211473566,0.280089989,0.505061867,0.041068123,0.062968085,0.206360454,0.194600675,0.011764706,0.705882353,2,0.936896369,52,0.313835771,41.85157658,1999.301587,itun+other
3721,1,1,no_prior_usage,spot+other,US,1,0,0,0.010904426,Canada/US,1,66,1,457,30,0,7812,2417,11220,28.77380952,27.01408451,13.3943662,2.014084507,0.006619777,0.043028548,0.213901531,0.45,0.41,0.308,0.004551096,0.030616467,0.478692594,0.000645168,0.003554501,0.130609637,0.260653703,0.433228181,0.414300736,4,0.990396039,71,0,74.90364238,1994.573593,spot+other
3722,NA,NA,NA,other,US,1,0,0,NA,Canada/US,1,66,1,456,42,1,5097,2513,3319,29.91666667,16.48,5.16,0.56,0.025467569,0.107839236,0.354556307,0.3,0.18,0.118,0.008754477,0.074015121,0.80620772,0.001911746,0.010308354,0.530936702,0.126144051,0.643410853,0.817829457,3,0.967432033,50,0,169.9174242,1983.560784,other
3723,3,1,other,spot+itun+other,US,1,0,0,0.026105874,Canada/US,1,66,1,457,25,0,14441,8714,49712,103.7380952,40.98734177,4.088607595,0.784810127,0.012393849,0.198301584,0.488065182,0.4,0.38,0.2,0.013885701,0.077920588,0.339912784,0.000938976,0.01241571,0.089476101,0.047854028,0.173374613,0.795665635,5,0.975415754,79,0.002754189,172.1385621,1999.085714,spot+itun+other
3724,198,29,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,AU,0,0,0,0,Other,1,66,1,458,16,0,9460,2417,30427,28.77380952,30.79220779,2.948051948,0.857142857,0.023169218,0.052544477,0.350020687,0.3,0.13,0.104,0.008274721,0.067438974,0.366983864,0.000455503,0.009613158,0.114054718,0.438146463,0.625550661,0.837004405,2,0.918081132,77,0,65.7382199,1981.086124,other
3725,NA,NA,NA,other,PL,0,1,0,NA,Europe,1,66,1,457,20,0,1919,2395,2395,32.36486486,20.53030303,5.242424242,1.318181818,0.098121086,0.294363257,0.529436326,0.45,0.29,0.142,0.011273486,0.088100209,0.448434238,0.001132666,0.018105395,0.152664084,0.367014614,1,0.459537572,3,0.978728304,66,0,75.76770186,1994.501859,other
3726,NA,NA,NA,wawmpfoo+other,MX,0,0,0,NA,Other,1,66,3,458,21,0,4317,718,4812,8.547619048,11.86792453,2.113207547,0.547169811,0,0.02367688,0.171309192,0.05,0.03,0.032,0.019498607,0.108635097,0.430362117,0.001924256,0.019196003,0.137227365,0.115598886,0.151785714,0.794642857,2,0.980084472,53,0,71.3468599,1994.193878,wawmpfoo+other
3727,70,10,other,spot+itun+wawmpfoo+other,BR,0,0,1,0.01829866,South America,1,66,1,458,22,0,30045,2439,10082,29.03571429,17.20833333,7.541666667,1.736111111,0.005740057,0.032800328,0.366133661,0.25,0.23,0.124,0.018450185,0.144321443,0.421074211,0.002289063,0.025881362,0.132021152,0.255842558,0.642725599,0.333333333,3,0.981134712,72,0,78.0133157,2002.223844,other
3728,1,1,no_prior_usage,spot+itun,US,1,0,0,0.040965721,Canada/US,1,66,1,458,21,0,18676,7630,25199,90.83333333,24.84057971,3.739130435,0.84057971,0.005897772,0.044036697,0.223460026,0.15,0.07,0.042,0.017824377,0.213368283,0.386107471,0.002077232,0.036007242,0.113888544,0.055832241,0.414728682,0.798449612,2,0.980764204,69,0,180.3223333,2002.563981,spot+other
3729,NA,NA,NA,itun+other,FR,0,1,0,NA,Europe,7,65,43,450,NA,0,2571,0,3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3731,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,17,60,116,420,25,0,1741,166,4623,2.964285714,13.5,6.8,3.1,0.018072289,0.042168675,0.234939759,0.15,0.06,0.03,0.048192771,0.144578313,0.234939759,0.008999855,0.028160836,0.069966613,0.13253012,0.117647059,0.588235294,1,0.990924541,10,0,70.2,1993.776119,other
3732,NA,NA,NA,itun+other,BR,0,0,1,NA,South America,1,66,1,458,17,1,46963,13579,17301,161.6547619,16.84810127,1.075949367,0.240506329,0.426025481,0.538183961,0.834744827,0.7,0.27,0.098,0.06974004,0.164960601,0.574416378,0.007545901,0.048665762,0.21895546,0.056631563,0.141176471,0.952941176,3,0.822855857,79,0.275425289,288.2420996,2002.825,itun+other
3733,9,2,wawmpfoo,spot+wawmpfoo+other,PL,0,1,0,0.04844413,Europe,1,66,1,458,19,1,26087,5043,19444,60.03571429,20.375,4.180555556,1.027777778,0.006742019,0.051754908,0.266309736,0.25,0.13,0.09,0.033908388,0.10073369,0.26690462,0.003225758,0.017174803,0.074447399,0.148126115,0.215946844,0.76744186,3,0.975667504,72,0,202.2626781,2002.585271,spot+wawmpfoo+other
3734,290,42,wawmpfoo+other,spot+wawmpfoo+other,NZ,0,0,0,0.013043478,Other,1,66,1,458,27,0,38094,6314,38136,75.16666667,17.16455696,1.82278481,0.556962025,0.023281596,0.087899905,0.483687045,0.25,0.07,0.06,0.019638898,0.213652201,0.518847007,0.003052831,0.050515223,0.196794379,0.055590751,0.458333333,0.729166667,2,0.986684428,79,0,155.0963836,1998.474074,wawmpfoo+other
3735,NA,NA,NA,wawmpfoo+other,NA,0,0,0,NA,Other,1,66,1,458,31,0,30419,5122,40353,60.97619048,63.64383562,6.98630137,1.808219178,0,0.005466615,0.037290121,0.05,0.03,0.022,0.004880906,0.023037876,0.368410777,0.000253403,0.003749969,0.080778326,0.438891058,0.607843137,0.78627451,3,0.983559004,73,0,155.9247723,1991.395887,wawmpfoo+other
3736,1,1,no_prior_usage,spot+itun+wawmpfoo+other,NL,0,1,0,0.016803841,Europe,1,66,1,458,34,0,7028,1617,13897,19.25,14.68493151,4.452054795,0.98630137,0.019171305,0.047000618,0.151515152,0.5,0.26,0.14,0.012368584,0.16759431,0.517625232,0.001431528,0.024795683,0.199960684,0.17563389,0.526153846,0.553846154,6,0.962347143,73,0.046382189,43.89360731,1987.369565,spot+itun+wawmpfoo+other
3737,243,35,other,spot+other,US,1,0,0,0.030927835,Canada/US,1,65,1,454,24,0,2905,2002,17136,23.83333333,10.27692308,3.015384615,0.569230769,0.03046953,0.085414585,0.291708292,0.2,0.11,0.066,0.033966034,0.099400599,0.808691309,0.003810375,0.021053372,0.58201389,0.027972028,0.193877551,0.653061224,2,0.934398017,65,0,65.16836735,1995.862069,other
3738,185,27,itun+wawmpfoo,spot+itun+wawmpfoo,BR,0,0,1,0.042342342,South America,16,66,106,458,18,0,13546,391,391,130.3333333,77,10.66666667,2.333333333,0.455242967,0.78516624,0.971867008,0.5,0.22,0.062,0.066496164,0.294117647,0.913043478,0.008915431,0.076379668,0.72336654,1,1,0.875,1,0.978234941,3,0,181.7848485,1999.225806,other
3740,1,1,no_prior_usage,spot+itun+wawmpfoo+other,US,1,0,0,0.046119809,Canada/US,1,66,1,458,13,0,7218,3630,5406,43.21428571,35.09722222,6.819444444,1.680555556,0.010743802,0.041597796,0.237190083,0.2,0.16,0.14,0.01707989,0.164187328,0.26584022,0.001105571,0.023311097,0.064123883,0.521487603,0.906313646,0.578411405,6,0.98220599,72,0.003856749,117.6607407,1997.49095,spot+itun+wawmpfoo+other
3741,2,1,no_prior_usage,spot+other,NL,0,1,0,0.059597806,Europe,1,66,2,458,22,1,2750,561,8806,6.759036145,12.92307692,2.923076923,1.230769231,0.156862745,0.197860963,0.335115865,0.3,0.11,0.05,0.026737968,0.196078431,0.295900178,0.004559594,0.045192409,0.090146511,0.090909091,0.25,0.644736842,3,0.973582016,26,0,98.77356322,1994.986842,spot+other
3742,1,1,no_prior_usage,spot+itun+wawmpfoo+other,FI,0,1,0,0.170048309,Europe,1,65,1,453,24,0,24548,6777,10240,80.67857143,28.11538462,2.576923077,0.512820513,0.058432935,0.21174561,0.606463037,0.45,0.31,0.152,0.019625203,0.178840195,0.761103733,0.001478388,0.039999997,0.331859975,0.067138852,0.527363184,0.746268657,6,0.982377495,78,0.149181054,234.8975379,1990.920398,spot+itun+other
3743,5,1,no_prior_usage,spot+other,PL,0,1,0,0.010048317,Europe,1,65,5,453,26,0,23871,3509,23754,41.77380952,29.140625,1.234375,0.375,0,0.082359647,0.424907381,0.05,0.06,0.046,0.014819037,0.128811627,0.614705044,0.001177528,0.035250885,0.217119095,0.070105443,0.303797468,0.886075949,4,0.991548653,64,0,130.5223464,1997.512821,spot+other
3744,NA,NA,NA,itun,DE,0,1,0,NA,Europe,1,64,7,448,35,0,407,380,14970,5.277777778,7.5,1.607142857,0.678571429,0.002631579,0.197368421,0.384210526,0.1,0.1,0.038,0.036842105,0.428947368,0.678947368,0.007382271,0.128795014,0.252036011,0.036842105,0.111111111,0.6,2,0.963978779,28,0.218421053,56.90720721,2000.755556,itun+other
3745,302,44,itun+other,spot+itun+other,PH,0,0,0,0.072818581,Other,24,65,163,452,28,1,13405,7205,19700,128.6607143,61.36363636,4.8,1.218181818,0.058015267,0.34462179,0.536571825,0.5,0.43,0.204,0.005829285,0.120610687,0.52741152,0.000565669,0.019332881,0.193195604,0.162942401,0.40530303,0.772727273,1,0.981674866,55,0,262.6205426,1994.75,other
3746,193,28,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,US,1,0,0,0.025810324,Canada/US,1,66,1,458,19,0,31957,4096,33637,48.76190476,40.92105263,6.276315789,1.118421053,0.004638672,0.034667969,0.167236328,0.15,0.16,0.108,0.010253906,0.058349609,0.310302734,0.000536203,0.006184816,0.078735113,0.251464844,0.283018868,0.685534591,3,0.9608349,76,0,98.35562865,1994.7103,wawmpfoo+other
3747,NA,NA,NA,wawmpfoo+other,ES,0,1,0,NA,Europe,1,66,1,456,29,0,5735,1640,14079,19.75903614,17.37681159,1.565217391,0.362318841,0.046341463,0.181097561,0.481097561,0.3,0.16,0.08,0.013414634,0.134756098,0.572560976,0.001482748,0.02428837,0.195655116,0.145731707,0.296296296,0.777777778,3,0.991941891,69,0,67.71628499,1989.188679,wawmpfoo+other
3748,NA,NA,NA,wawmpfoo+other,NA,0,0,0,NA,Other,1,25,2,169,25,0,123,183,369,6.777777778,20,8.571428571,4.428571429,0.092896175,0.196721311,0.50273224,0.15,0.1,0.052,0.06010929,0.229508197,0.240437158,0.009465795,0.052345546,0.073486817,0.639344262,0.666666667,0.433333333,2,0.990133283,7,0,38.84298246,2002,wawmpfoo+other
3749,NA,NA,NA,itun+other,PL,0,1,0,NA,Europe,1,20,1,135,21,1,1963,2472,16492,29.42857143,19.41269841,2.111111111,0.380952381,0.16828479,0.408171521,0.575242718,0.45,0.26,0.124,0.012135922,0.1302589,0.625404531,0.001359564,0.026978862,0.243714064,0.076456311,0.255639098,0.781954887,3,0.983084459,63,0.29894822,96.53556548,1989.232558,itun+other
3750,NA,NA,NA,NA,JP,0,0,0,NA,Other,1,2,2,11,42,0,0,285,285,15,18.55555556,7.222222222,1.888888889,0,0,0.164912281,0.05,0.01,0.012,0.09122807,0.4,0.456140351,0.013678055,0.10744229,0.165626347,0.69122807,1,0.338461538,2,0.976725254,9,0,103.6820513,1972.774194,wawmpfoo+other
3751,NA,NA,NA,wawmpfoo,DE,0,1,0,NA,Europe,1,10,5,64,32,0,22,153,269,5.1,10.875,2.125,1.125,0,0.013071895,0.091503268,0.05,0.02,0.01,0.130718954,0.882352941,0.941176471,0.025332137,0.672775428,0.740954334,0.346405229,0.941176471,0.294117647,2,0.985749118,8,0,91.16296296,1997.352941,wawmpfoo+other
3752,NA,NA,NA,wawmpfoo+other,NA,0,0,0,NA,Other,1,66,1,458,23,0,16147,4579,49559,54.51190476,9.282051282,3.141025641,0.923076923,0.008517143,0.03843634,0.137366237,0.3,0.12,0.064,0.071194584,0.291111596,0.351605154,0.008714213,0.061921022,0.106532519,0.078838174,0.514285714,0.555102041,4,0.977856366,78,0,73.55193798,2005.009756,wawmpfoo+other
3753,314,45,no_prior_usage,spot,PL,0,1,0,0.093023256,Europe,45,45,314,314,17,1,43,1073,4226,20.63461538,6.475,1.05,0.375,0.005591799,0.616029823,0.632805219,0.1,0.05,0.022,0.252562908,0.628145387,0.804287046,0.050552883,0.30775304,0.518629341,0.129543336,0.30952381,0.761904762,1,0.947154166,40,0,58.61486486,1999.756098,other
3754,NA,NA,NA,wawmpfoo+other,NA,0,0,0,NA,Other,1,66,6,458,27,0,12403,2441,16507,29.05952381,21.57692308,5.173076923,1.269230769,0,0.001229005,0.287177386,0.05,0.03,0.032,0.092994674,0.255223269,0.329782876,0.007642384,0.070269755,0.109126638,0.099959033,0.05204461,0.394052045,2,0.989004914,52,0,108.0780702,1996.666667,wawmpfoo+other
3755,1,1,no_prior_usage,spot+itun+wawmpfoo+other,RO,0,1,0,0.02590394,Europe,1,66,1,458,20,1,21317,4996,38607,59.47619048,31.70512821,5.320512821,1.256410256,0.071257006,0.259807846,0.512009608,0.45,0.28,0.186,0.019815853,0.079463571,0.408526821,0.001079006,0.013210328,0.129947753,0.051441153,0.245783133,0.597590361,6,0.972177668,78,0.038230584,111.9757692,1986.126551,spot+itun+other
3756,29,5,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.099604084,South America,1,26,1,178,14,1,4863,3229,5368,38.44047619,11.046875,2.03125,0.46875,0.381851967,0.708888201,0.915144007,0.45,0.47,0.2,0.04366677,0.356766801,0.497057913,0.007004787,0.095028495,0.169616171,0.062248374,0.538461538,0.738461538,4,0.982338838,64,0,139.2394822,1997.992126,wawmpfoo+other
3757,2,1,no_prior_usage,spot+wawmpfoo+other,IT,0,1,0,0.048074878,Europe,1,66,2,458,31,1,5218,1602,14298,19.30120482,18.01666667,2.583333333,0.866666667,0.08988764,0.152309613,0.334581773,0.35,0.14,0.08,0.009363296,0.137952559,0.337702871,0.001288963,0.028693066,0.09175952,0.235955056,0.361290323,0.651612903,4,0.987857974,60,0,71.47920489,1986.256757,spot+wawmpfoo+other
3758,NA,NA,NA,other,RU,0,0,0,NA,Other,1,48,1,331,20,0,251,447,3314,5.321428571,5.170731707,0.853658537,0.341463415,0,0.25950783,0.601789709,0.05,0.04,0.014,0.062639821,0.416107383,0.621923937,0.008593207,0.124744131,0.270233073,0.136465324,0.485714286,0.771428571,3,0.983444115,41,0,39.79421296,1995.6875,other
3759,NA,NA,NA,itun+other,BR,0,0,1,NA,South America,1,32,7,221,32,0,483,660,665,10,8.184210526,2.184210526,0.552631579,0.093939394,0.131818182,0.486363636,0.5,0.22,0.08,0.028787879,0.23030303,0.712121212,0.004880624,0.048654729,0.368163453,0.515151515,0.975903614,0.626506024,3,0.974189056,38,0.072727273,48.68232323,1992.64557,itun+other
3760,NA,NA,NA,other,UY,0,0,1,NA,South America,1,11,2,71,19,0,237,727,918,9.441558442,10.91666667,3.027777778,0.861111111,0.019257221,0.070151307,0.253094911,0.25,0.13,0.072,0.077028886,0.350756534,0.540577717,0.006930556,0.09157681,0.223804181,0.341127923,0.917431193,0.550458716,3,0.980061637,36,0,69.58939394,1999.377551,wawmpfoo+other
3761,1,1,no_prior_usage,spot+itun+wawmpfoo+other,DE,0,1,0,0.005476076,Europe,1,66,1,458,34,0,17099,4133,41126,49.20238095,31.85526316,3.355263158,1.210526316,0,0.082022744,0.154367288,0.05,0.17,0.076,0.009920155,0.128720058,0.252601016,0.000819415,0.022550873,0.058559373,0.394144689,0.709803922,0.764705882,4,0.986121221,76,0,107.3990196,1999.230126,spot+wawmpfoo+other
3762,27,4,itun,spot+itun+other,NZ,0,0,0,0.00251956,Other,1,64,2,447,21,0,19935,7090,30887,84.4047619,24.83823529,1.75,0.647058824,0.000282087,0.015232722,0.333568406,0.15,0.07,0.058,0.027362482,0.207052186,0.409732017,0.002200958,0.046523183,0.124478148,0.208603667,0.403361345,0.81512605,4,0.990537801,68,0.111565585,203.949798,2001.578947,spot+itun+other
3763,NA,NA,NA,wawmpfoo,PL,0,1,0,NA,Europe,1,66,2,457,24,0,16571,7063,39260,84.08333333,57.95714286,9.5,1.714285714,0,0,0.085091321,0.05,0.01,0.034,0.023361178,0.063145972,0.383264902,0.001270758,0.009301192,0.115686096,0.009486054,0.072180451,0.590977444,2,0.980911064,70,0,298.8616505,2001.428904,wawmpfoo+other
3764,NA,NA,NA,wawmpfoo+other,GR,0,1,0,NA,Europe,1,65,1,453,28,0,4820,2309,9212,27.81927711,16.57692308,3.179487179,0.846153846,0.006496319,0.049372023,0.254655695,0.2,0.18,0.09,0.009527934,0.069294067,0.349935037,0.001176971,0.013897639,0.094279432,0.087050671,0.157258065,0.697580645,3,0.98783775,78,0,62.99159664,1978.555066,wawmpfoo+other
3765,222,32,wawmpfoo+other,spot+wawmpfoo+other,LT,0,1,0,0.014502762,Europe,1,66,4,457,26,0,4155,2180,8263,25.95238095,14.59677419,2.193548387,1.032258065,0.020183486,0.108256881,0.275688073,0.2,0.11,0.046,0.022477064,0.201834862,0.450917431,0.002547344,0.041742278,0.120096372,0.35,0.595588235,0.669117647,2,0.9859624,62,0,89.72425595,1989.967742,wawmpfoo+other
3766,1,1,no_prior_usage,spot+itun+wawmpfoo+other,UK,0,1,0,0.059460127,Europe,1,66,1,458,21,1,31778,11976,13828,142.5714286,32.94736842,12.51315789,2.526315789,0.020374081,0.03006012,0.054692719,0.65,0.38,0.168,0.015865063,0.079492318,0.202655311,0.001461326,0.010511378,0.052953798,0.208917836,0.69190326,0.688748686,4,0.959609179,76,0.026803607,351.9048323,1992.734146,spot+itun+other
3767,4,1,no_prior_usage,spot+other,BR,0,0,1,0.011970928,South America,1,50,4,350,25,0,2467,4178,25176,66.31746032,32.43636364,6.836363636,1.563636364,0.031833413,0.137386309,0.495931067,0.35,0.24,0.188,0.027764481,0.117280996,0.621589277,0.00196784,0.022822022,0.223739843,0.140258497,0.465425532,0.555851064,3,0.981266455,55,0,173.3808201,1988.403409,spot+other
3768,170,25,wawmpfoo,spot+wawmpfoo+other,MX,0,0,0,0.052166366,Other,1,66,1,458,36,0,59557,19628,130650,233.6666667,30.63888889,7.347222222,1.416666667,0.03026289,0.138475647,0.31286937,0.35,0.22,0.12,0.017424088,0.070970043,0.267576931,0.001119924,0.0095801,0.075204344,0.008864887,0.103969754,0.969754253,2,0.989424653,72,0,2192.711404,1987.698901,wawmpfoo+other
3769,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,60,1,417,25,1,15533,7272,22303,86.57142857,33.5443038,3.860759494,0.860759494,0.021589659,0.070132013,0.21919692,0.4,0.21,0.1,0.039191419,0.279977998,0.681380638,0.003148861,0.062451931,0.39362536,0.198982398,0.514754098,0.540983607,7,0.935826272,79,0,237.9662577,1982.94697,wawmpfoo+other
3770,NA,NA,NA,other,RU,0,0,0,NA,Other,1,66,1,456,25,0,1340,995,1516,11.98795181,4.803571429,2.482142857,0.875,0.072361809,0.105527638,0.230150754,0.25,0.11,0.044,0.095477387,0.16281407,0.39798995,0.016247064,0.037246534,0.125034216,0.219095477,0.64028777,0.424460432,2,0.90427308,56,0,43.75495495,1994.346457,other
3771,1,1,no_prior_usage,spot+itun+wawmpfoo+other,BR,0,0,1,0.050896057,South America,1,66,1,458,18,1,14526,3106,3177,66.08510638,52.08108108,5.783783784,1.108108108,0.166452028,0.338699292,0.482614295,0.65,0.33,0.166,0.018673535,0.107855763,0.43947199,0.001121979,0.018938689,0.136174962,0.662910496,0.96728972,0.696261682,5,0.963134159,37,0,146.4830065,1996.52657,spot+wawmpfoo+other
3772,3,1,other,spot+wawmpfoo+other,LB,0,0,0,0.066805846,Other,1,63,1,436,28,1,1357,2284,2804,43.92307692,39.78125,7.71875,2,0,0.011821366,0.055166375,0.05,0.02,0.03,0.017950963,0.085814361,0.530647986,0.001843326,0.012959643,0.197736634,0.316987741,0.71659919,0.708502024,3,0.985557868,32,0,205.5919872,1998.598214,spot+other
3773,124,18,wawmpfoo,spot+wawmpfoo,BR,0,0,1,0.066445183,South America,1,54,1,375,18,1,2443,826,826,17.20833333,18.16666667,1.633333333,0.433333333,0.365617433,0.780871671,0.944309927,0.4,0.28,0.082,0.020581114,0.261501211,0.575060533,0.00283463,0.058768006,0.214241744,0.610169492,1,0.87755102,2,0.989071652,30,0,70.01212121,1991.591837,wawmpfoo+other
3774,27,4,wawmpfoo,spot+wawmpfoo+other,PL,0,1,0,0.066695539,Europe,1,65,1,455,17,0,17826,5452,53607,64.9047619,4.081081081,1.094594595,0.216216216,0.000183419,0.028613353,0.656456346,0.1,0.16,0.064,0.08730741,0.604548789,0.827219369,0.017232834,0.298683932,0.394700646,0.053925165,0.148148148,0.691358025,3,0.974344198,74,0,107.9788221,1993.363636,spot+wawmpfoo+other
